W_S,W_S_max,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_battery,Wbatt/MTOW,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,electricity_cost,maintenance_cost,DOC,PREE,CO2
330,398.7697181,27298.49188,84.38399463,30.46676781,4.081435793,16.87679893,25.31519839,0.621109651,0.029194128,0.017711521,0.011482607,21.27515644,5680822.839,6819715.293,4091829.176,2871459.071,0.2,0.15,0.3,0.4,3052256.221,22624.22466,3762.928853,2185.311504,1316.335998,1099.972381,2087.739666,194.6432847,954.3963372,7081.949009,0.259426383,954.2672229,1192.834029,418.3318589,3720,31.19439159,1735.313123,1526.128111,635.4281057,0.266242575,0.411720973,1321.928674
290,398.7697181,26866.88368,92.56946238,31.91025049,4.254563396,18.51389248,27.77083871,0.545823633,0.025626679,0.016759027,0.008867652,21.29903897,4388941.039,5268836.782,3424743.908,1941150.393,0.2,0.2,0.3,0.35,2857353.498,22234.75472,4029.499768,2185.311504,1444.024026,1060.408294,1686.946145,203.450465,1044.995289,6629.729062,0.246762116,912.1289616,1140.161202,418.4819584,3720,30.55461892,1732.512733,1428.676749,622.1255524,0.264434158,0.411573299,1322.402989
330,398.7697181,27583.99228,82.53368809,30.13089061,4.04117952,16.50673762,24.76010643,0.621109651,0.029306153,0.017823545,0.011482607,21.19383104,5556258.179,6670177.885,4335615.626,2457433.958,0.3,0.15,0.1,0.35,2955136.5,22919.63022,4342.291869,2185.311504,1287.472407,1075.852464,2106.824702,192.59138,933.9166482,6856.608518,0.248572014,944.362057,1180.452571,418.7378109,3720,31.57613585,1737.300746,1477.56825,638.5660136,0.26681819,0.411321824,1323.211483
330,398.7697181,27415.22766,84.40362123,30.47031069,4.081860481,16.88072425,25.32108637,0.621109651,0.029192964,0.017710357,0.011482607,21.27600501,5682144.123,6821301.468,4774911.028,2154095.201,0.2,0.15,0.1,0.3,3046426.072,22740.16054,3763.861383,2185.311504,1316.64216,1100.228226,2215.447034,194.6649232,954.6135696,7068.421697,0.257828306,955.0671253,1193.833907,419.0043875,3720,31.57013988,1736.265473,1523.213036,636.2280265,0.266439361,0.411060135,1324.053864
280,398.7697181,27418.36,97.86044694,32.80952478,4.362509832,19.57208939,29.35813408,0.527002128,0.024664932,0.016398298,0.008266634,21.36645415,4220930.712,5067143.712,3547000.598,1600150.646,0.3,0.15,0.4,0.3,2931944.441,22782.09904,4242.73528,2185.311504,1526.559979,1082.362696,1673.2775,208.9283361,1103.557325,6802.797512,0.248111029,916.2609602,1145.3262,419.6382807,3720,31.13638931,1736.460373,1465.972221,628.648088,0.265609995,0.410439199,1326.056967
320,398.7697181,26611.74983,83.71001503,30.34485402,4.066822629,16.74200301,25.11300451,0.602288146,0.028411797,0.017614561,0.010797236,21.19852382,5182440.938,6221417.693,4043921.501,2292101.255,0.3,0.15,0.2,0.35,2868216.994,21960.44747,3702.426532,2185.311504,1305.82235,1058.119585,1972.900246,193.8986178,946.9365503,6654.934915,0.250075059,931.3023589,1164.127949,419.8531336,3720,30.5271871,1731.20678,1434.108497,622.7339057,0.264355815,0.410229164,1326.735902
320,398.7697181,27276.07048,83.46273635,30.30000165,4.06144678,16.69254727,25.03882091,0.602288146,0.028426693,0.017629457,0.010797236,21.18741515,5167132.052,6203039.678,4652279.758,1632378.863,0.2,0.12,0.3,0.25,2859873.797,22626.01764,4287.464222,2185.311504,1301.964962,1054.993835,2083.075577,193.62462,944.1996035,6635.576745,0.243274659,930.0528396,1162.566049,419.9206235,3720,31.41197912,1735.602565,1429.936899,631.4336387,0.265826488,0.410163232,1326.94917
290,398.7697181,26996.33695,93.0128949,31.9865885,4.263724266,18.60257898,27.90386847,0.545823633,0.025604703,0.016737051,0.008867652,21.31731963,4409965.242,5294075.921,3705853.145,1671813.449,0.1,0.2,0.3,0.3,2870354.592,22360.4812,4050.230646,2185.311504,1450.941288,1065.488055,1743.882124,203.9157343,1049.903319,6659.894643,0.246696233,915.8557539,1144.819692,420.1101877,3720,30.78721961,1733.813506,1435.177296,623.7226131,0.264759595,0.409978156,1327.548193
310,398.7697181,26400.71768,85.0924153,30.59438786,4.096734484,17.01848306,25.52772459,0.583466642,0.027535225,0.017402272,0.010132953,21.18982662,4832644.718,5801494.26,4061045.982,1832050.819,0.3,0.15,0.2,0.3,2786807.518,21760.72997,3739.451013,2185.311504,1327.386905,1041.980863,1901.217306,195.4226658,962.2373272,6466.045871,0.244919322,919.9877183,1149.984648,421.6310531,3720,30.33798328,1730.301749,1393.403759,617.5158223,0.263668168,0.408499324,1332.354128
310,398.7697181,26145.18184,84.38640763,30.46720341,4.081488009,16.87728153,25.31592229,0.583466642,0.027576627,0.017443674,0.010132953,21.15801328,4792548.497,5753359.541,3452015.724,2422467.175,0.2,0.2,0.3,0.4,2757666.904,21508.60173,3706.162618,2185.311504,1316.373639,1033.335399,1779.070495,194.6459452,954.4230449,6398.432825,0.244727035,916.5801081,1145.725135,421.8144012,3720,29.85331072,1728.661994,1378.833452,614.3838421,0.263132285,0.408321763,1332.933508
290,398.7697181,26736.86644,92.12398261,31.8333757,4.245338604,18.42479652,27.63719478,0.545823633,0.025648949,0.016781297,0.008867652,21.28054592,4367819.771,5243481.117,3408262.726,1931808.833,0.3,0.2,0.2,0.35,2820752.251,22103.30348,4008.59574,2185.311504,1437.074828,1055.305083,1679.300354,202.9818747,1040.0646,6544.805599,0.244785813,913.5629611,1141.953701,421.8782026,3720,30.41958783,1732.589301,1410.376126,620.1091511,0.264216308,0.408260012,1333.13512
330,398.7697181,27529.14447,82.37436161,30.1017936,4.037692653,16.47487232,24.71230848,0.621109651,0.029316012,0.017833405,0.011482607,21.18670312,5545532.145,6657301.495,4327245.972,2452690.025,0.2,0.12,0.4,0.35,2940471.165,22862.40248,4329.617093,2185.311504,1284.987017,1073.775543,2102.988387,192.4135765,932.15318,6822.581508,0.247831222,946.7419862,1183.427483,421.9220084,3720,31.51724418,1737.816198,1470.235583,637.6875992,0.266777428,0.408217625,1333.273547
300,398.7697181,26437.26017,88.06358913,31.12393742,4.160231689,17.61271783,26.41907674,0.564645137,0.026600748,0.017110989,0.009489758,21.22666422,4576072.091,5493483.903,3570764.537,2023915.122,0.3,0.15,0.4,0.35,2782503.337,21801.91258,3849.716193,2185.311504,1373.735304,1043.577843,1754.604776,198.6551265,995.1230758,6456.059165,0.244203035,915.3475928,1144.184491,422.449743,3720,30.18779403,1730.768378,1391.251669,616.9988589,0.263662515,0.407707669,1334.941188
330,398.7697181,27341.8554,81.9341911,30.02126084,4.028042384,16.38683822,24.58025733,0.621109651,0.029343432,0.017860825,0.011482607,21.16690524,5515899.385,6621727.954,3973036.772,2788095.981,0.3,0.12,0.4,0.4,2914503.321,22677.01146,4295.323978,2185.311504,1278.12064,1068.037646,2030.631491,191.9214243,927.2812548,6762.33003,0.247325206,944.8439402,1181.054925,422.4660236,3720,31.19982054,1736.735104,1457.251661,635.2890715,0.266386654,0.407691957,1334.992635
280,398.7697181,27173.16931,96.98939496,32.66318026,4.344938685,19.39787899,29.09681849,0.527002128,0.024704394,0.01643776,0.008266634,21.33232379,4183360.374,5022041.265,3264326.822,1850225.729,0.2,0.2,0.4,0.35,2885390.194,22537.77426,4202.038642,2185.311504,1512.972129,1072.728398,1612.444382,208.0373428,1093.916288,6694.78076,0.246374675,915.3950522,1144.243815,422.5213413,3720,30.78765882,1735.640781,1442.695097,625.2366347,0.265134834,0.407638581,1335.167438
330,398.7697181,27686.49721,82.77976305,30.17577495,4.046558443,16.55595261,24.83392892,0.621109651,0.029290993,0.017808385,0.011482607,21.20480031,5572824.214,6690065.083,4683045.558,2112652.131,0.2,0.12,0.3,0.3,2954931.501,23016.69679,4361.177598,2185.311504,1291.311018,1079.060205,2175.144761,192.8656406,936.6402719,6856.132871,0.247634535,949.8004173,1187.250522,422.6975833,3720,31.80399003,1739.062483,1477.46575,639.6197625,0.267134379,0.407468618,1335.724363
330,398.7697181,27549.06631,84.83082918,30.54732592,4.091092663,16.96616584,25.44924875,0.621109651,0.02916774,0.017685133,0.011482607,21.29440407,5710904.23,6855827.406,5141870.555,1804165.107,0.2,0.1,0.3,0.25,3052594.916,22867.44946,3784.35723,2185.311504,1323.306329,1105.797156,2289.991071,195.1352732,959.3420218,7082.73486,0.257095278,961.6168438,1202.021055,423.0636482,3720,31.83396749,1738.260972,1526.297458,637.7656281,0.266836141,0.407116047,1336.881128
320,398.7697181,27209.81492,83.34901123,30.27935144,4.058971785,16.66980225,25.00470337,0.602288146,0.028433571,0.017636335,0.010797236,21.18229004,5160091.392,6194587.505,4645940.629,1630154.607,0.3,0.1,0.3,0.25,2837135.623,22556.91606,4278.53891,2185.311504,1300.190923,1053.556281,2080.389992,193.4984643,942.9408633,6582.818858,0.241928101,932.8988614,1166.123577,423.2816619,3720,31.3421787,1736.090986,1418.567811,630.4028623,0.265765579,0.406906359,1337.570052
300,398.7697181,26593.02103,88.57974362,31.21501529,4.171155255,17.71594872,26.57392309,0.564645137,0.026572724,0.017082966,0.009489758,21.24904986,4602893.166,5525682.073,3867977.451,1744952.233,0.2,0.15,0.4,0.3,2802229.401,21954.12833,3873.935905,2185.311504,1381.786982,1049.69456,1815.785007,199.2108363,1000.836012,6501.828251,0.244493781,918.8926983,1148.615873,423.4593443,3720,30.45275893,1732.07481,1401.114701,618.9978099,0.264033721,0.406735622,1338.131528
300,398.7697181,26247.6735,87.44426641,31.01430203,4.147083398,17.48885328,26.23327992,0.564645137,0.026634768,0.017145009,0.009489758,21.19955179,4543890.057,5454850.009,3272910.005,2296778.951,0.2,0.2,0.4,0.4,2751898.15,21614.11806,3820.643001,2185.311504,1364.074268,1036.238529,1692.147101,197.9860934,988.2682458,6385.047964,0.243261482,913.5554375,1141.944297,423.632314,3720,29.88686319,1729.840107,1375.949075,614.4477057,0.263271763,0.406569552,1338.678112
310,398.7697181,26186.53225,84.40660768,30.47084975,4.081925098,16.88132154,25.32198231,0.583466642,0.027575434,0.017442481,0.010132953,21.15892889,4793695.717,5754736.755,3740578.891,2120166.173,0.1,0.2,0.3,0.35,2750412.427,21547.55464,3707.074498,2185.311504,1316.688747,1033.58276,1833.110102,194.6682155,954.6466245,6381.600741,0.243697817,918.9776136,1148.722017,424.0468358,3720,30.00420333,1729.549563,1375.206214,614.5858538,0.263254649,0.406172115,1339.988001
320,398.7697181,26715.98336,82.5458771,30.13311547,4.041446142,16.50917542,24.76376313,0.602288146,0.028482633,0.017685397,0.010797236,21.14580311,5110369.8,6134897.719,3067448.859,3228893.536,0.3,0.2,0.4,0.5,2797904.895,22066.50478,4217.521213,2185.311504,1287.662548,1043.404191,1775.429465,192.6049752,934.0515594,6491.794385,0.242992904,929.4785843,1161.84823,424.1228717,3720,30.24978059,1733.068796,1398.952448,625.0318805,0.264822996,0.406099297,1340.228275
310,398.7697181,26015.41396,83.96664238,30.39133209,4.072393539,16.79332848,25.18999271,0.583466642,0.027601543,0.01746859,0.010132953,21.13891419,4768708.813,5724740.472,3434844.283,2410417.041,0.3,0.2,0.2,0.4,2720760.4,21377.52485,3686.33496,2185.311504,1309.825572,1028.195137,1770.747403,194.182528,949.7769706,6312.801095,0.242656185,917.8891141,1147.361393,425.1684946,3720,29.71763174,1728.725058,1360.3802,612.3503558,0.262911,0.405100571,1343.532443
330,398.7697181,27449.15859,84.5112845,30.4897381,4.084189283,16.9022569,25.35338535,0.621109651,0.029186586,0.017703978,0.011482607,21.28065475,5689392.132,6830002.56,5122501.92,1797369.095,0.2,0.12,0.2,0.25,3025280.309,22767.064,3768.931669,2185.311504,1318.321638,1101.631686,2281.823365,194.7835758,955.8052156,7019.358576,0.255722176,962.094588,1202.618235,425.2646181,3720,31.72890231,1738.209943,1512.640154,636.213347,0.266656083,0.405009005,1343.836193
280,398.7697181,27258.65876,97.29312067,32.71428323,4.351074278,19.45862413,29.1879362,0.527002128,0.024690562,0.016423928,0.008266634,21.34427469,4196460.714,5037767.964,3526437.575,1590874.094,0.1,0.2,0.4,0.3,2886837.58,22619.05449,4216.149524,2185.311504,1517.710055,1076.087765,1664.126446,208.3484944,1097.278006,6698.139033,0.245725187,919.6042707,1149.505338,425.3105528,3720,30.96953105,1736.970224,1443.41879,626.1649086,0.265388383,0.404965263,1343.981347
300,398.7697181,26697.47592,88.92581222,31.27593219,4.178461833,17.78516244,26.67774367,0.564645137,0.0265541,0.017064342,0.009489758,21.26395319,4620876.023,5547270.135,4160452.602,1459807.93,0.2,0.15,0.3,0.25,2807445.685,22054.96069,3890.165546,2185.311504,1387.185429,1053.795666,1874.175496,199.5824797,1004.666392,6513.93125,0.243990528,922.5152287,1153.144036,425.3476369,3720,30.66483733,1733.283486,1403.722842,620.1998176,0.264304449,0.404929956,1344.098533
320,398.7697181,26670.83426,83.89958159,30.3791935,4.070938574,16.77991632,25.16987448,0.602288146,0.028400431,0.017603195,0.010797236,21.20700744,5194176.9,6235506.482,4364854.537,1969107.31,0.2,0.12,0.4,0.3,2856593.005,22012.62881,3711.340726,2185.311504,1308.779466,1060.515819,2035.251276,194.1083815,949.0347237,6627.964538,0.248509832,938.2054534,1172.756817,425.5889785,3720,30.70224992,1733.174054,1428.296502,623.151468,0.26462364,0.40470033,1344.861172
280,398.7697181,27048.12343,96.5450616,32.58827516,4.335945693,19.30901232,28.96351848,0.527002128,0.024724771,0.016458137,0.008266634,21.31474275,4164195.324,4999034.003,3249372.102,1841749.369,0.3,0.2,0.3,0.35,2850506.728,22411.36692,4181.268567,2185.311504,1506.040815,1067.813836,1605.489464,207.5812281,1088.998287,6613.842952,0.244521324,916.7565129,1145.945641,425.7435857,3720,30.65843794,1735.703707,1425.253364,623.3062601,0.264925113,0.404553364,1345.349731
330,398.7697181,27565.93455,82.93834422,30.20466498,4.050020722,16.58766884,24.88150327,0.621109651,0.029281266,0.017798659,0.011482607,21.21184404,5583500.072,6702881.239,4021728.743,2822265.785,0.1,0.2,0.2,0.4,2944898.003,22891.04537,4373.238341,2185.311504,1293.784782,1081.12741,2054.050098,193.0421603,938.3954908,6832.852807,0.247873069,954.8891733,1193.611467,426.7924096,3720,31.42705537,1739.397114,1472.449001,638.7290033,0.267071924,0.403559192,1348.664014
300,398.7697181,26125.54058,87.03901139,30.94235164,4.138455172,17.40780228,26.11170342,0.564645137,0.026657266,0.017167508,0.009489758,21.1816596,4522831.681,5429569.845,3257741.907,2286134.672,0.3,0.2,0.3,0.4,2717197.82,21490.65481,3801.593313,2185.311504,1357.752551,1031.436035,1684.774331,197.5469707,983.7827746,6304.535076,0.241316923,914.885768,1143.60721,426.8402255,3720,29.75954861,1729.914031,1358.59891,612.5396162,0.26306578,0.403513984,1348.815113
300,398.7697181,26447.09011,88.09613854,31.12968879,4.160921466,17.61922771,26.42884156,0.564645137,0.026598972,0.017109213,0.009489758,21.22808151,4577763.465,5495514.364,3846860.055,1735425.589,0.3,0.15,0.3,0.3,2761014.477,21806.64363,3851.156419,2185.311504,1374.243054,1043.963572,1806.427979,198.6902205,995.4833414,6406.199978,0.242227026,920.4464776,1150.558097,427.2538008,3720,30.29996104,1732.154401,1380.507239,616.7267712,0.263787614,0.403123389,1350.122011
330,398.7697181,27504.59692,82.30347184,30.0888383,4.036140171,16.46069437,24.69104155,0.621109651,0.02932041,0.017837803,0.011482607,21.18352516,5540759.769,6651572.351,4656100.646,2100496.532,0.3,0.12,0.2,0.3,2905386.106,22832.36336,4323.635295,2185.311504,1283.881182,1072.851451,2163.316594,192.3344079,931.368553,6741.175956,0.245092701,952.2335661,1190.291958,427.6564096,3720,31.61440721,1739.23187,1452.693053,636.8061985,0.266837429,0.402743876,1351.394254
320,398.7697181,26698.84991,84.63244118,30.51158555,4.086808224,16.92648824,25.38973235,0.602288146,0.028356926,0.01755969,0.010797236,21.23954316,5239547.833,6289973.389,3773984.034,2648409.848,0.1,0.2,0.3,0.4,2881151.597,22034.43069,3746.188961,2185.311504,1320.211604,1069.779605,1934.740052,194.9170049,957.1462102,6684.946221,0.250383303,944.4192209,1180.524026,427.833775,3720,30.49487954,1733.976216,1440.575798,624.5177954,0.264867169,0.402576912,1351.954729
310,398.7697181,26226.96447,84.53594361,30.494186,4.084722466,16.90718872,25.36078308,0.583466642,0.027567806,0.017434853,0.010132953,21.16478375,4801041.079,5763554.716,4034488.301,1820069.91,0.1,0.2,0.2,0.3,2736553.051,21583.1142,3713.095667,2185.311504,1318.706304,1035.166551,1889.477724,194.8107408,956.0781492,6349.443743,0.242096021,923.850267,1154.812834,428.1464748,3720,30.15327335,1730.944455,1368.276525,614.7725073,0.263432262,0.402282887,1352.94286
300,398.7697181,26286.74879,87.57380028,31.03726475,4.149837167,17.51476006,26.27214008,0.564645137,0.026627616,0.017137858,0.009489758,21.20524545,4550621.061,5462930.445,3550904.789,2012658.585,0.1,0.2,0.4,0.35,2738601.284,21647.80319,3826.632317,2185.311504,1366.094913,1037.773576,1745.411267,198.1262285,989.7019615,6354.196124,0.241726209,918.9455951,1148.681994,428.2614528,3720,30.02876299,1731.371537,1369.300642,614.6264255,0.263463819,0.402174884,1353.306191
310,398.7697181,26203.71544,84.46148058,30.48075272,4.083112183,16.89229612,25.33844417,0.583466642,0.027572195,0.017439242,0.010132953,21.1614145,4796812.108,5758477.921,4030934.544,1818466.712,0.3,0.12,0.4,0.3,2730002.254,21559.75522,3709.578295,2185.311504,1317.544729,1034.25471,1887.90653,194.7286981,955.2539724,6334.24436,0.241730772,923.9602226,1154.950278,428.6224835,3720,30.1289388,1730.921527,1365.001127,614.4110644,0.263389096,0.40183613,1354.447048
320,398.7697181,26762.31905,82.48526423,30.12205017,4.040120109,16.49705285,24.74557927,0.602288146,0.028486371,0.017689135,0.010797236,21.14302839,5106617.29,6130392.906,3678235.743,2581218.066,0.3,0.2,0.1,0.4,2770487.265,22108.50647,4212.568662,2185.311504,1286.717026,1042.638008,1888.521685,192.5373594,933.3806799,6428.179063,0.240195143,933.8125797,1167.265725,428.6567383,3720,30.53011505,1734.621223,1385.243632,624.8372877,0.264975486,0.401804019,1354.555293
280,398.7697181,27123.19812,96.81182513,32.63326641,4.341347221,19.36236503,29.04354754,0.527002128,0.024712517,0.016445883,0.008266634,21.32531181,4175701.407,5012846.827,3508992.779,1583004.261,0.2,0.2,0.3,0.3,2849161.596,22482.14387,4193.641358,2185.311504,1510.202154,1070.764381,1656.360971,207.8551959,1091.950898,6610.721932,0.243729442,921.0542524,1151.317815,428.7766354,3720,30.82919222,1737.032041,1424.580798,624.0764156,0.265160781,0.401691664,1354.934168
310,398.7697181,26088.80189,84.2039263,30.43424369,4.077537156,16.84078526,25.26117789,0.583466642,0.027587431,0.017454478,0.010132953,21.14972749,4782184.854,5740918.192,3731596.825,2115075.123,0.2,0.2,0.2,0.35,2716102.994,21445.81503,3697.439849,2185.311504,1313.527048,1031.100812,1828.962319,194.4446356,952.4032926,6301.994822,0.241559381,922.9868533,1153.733567,428.9519807,3720,29.90065277,1730.25151,1358.051497,613.0492222,0.263160911,0.401527462,1355.488259
290,398.7697181,26364.83336,90.84886057,31.61229929,4.218812742,18.16977211,27.25465817,0.545823633,0.025713783,0.016846131,0.008867652,21.2268898,4307363.165,5170904.16,3102542.496,2177222.804,0.3,0.2,0.4,0.4,2737911.242,21729.86807,3948.90315,2185.311504,1417.183745,1040.697876,1609.229556,201.6340253,1025.951207,6352.595063,0.240949562,914.9652908,1143.706613,428.9751169,3720,29.93359927,1732.084099,1368.955621,614.6959325,0.263551648,0.401505806,1355.56137
320,398.7697181,26688.49621,83.95610542,30.38942513,4.072164964,16.79122108,25.18683163,0.602288146,0.028397051,0.017599815,0.010797236,21.20953161,5197676.259,6239707.393,4679780.545,1642028.261,0.3,0.12,0.2,0.25,2834425.962,22025.63132,3713.954321,2185.311504,1309.661202,1061.230314,2094.724347,194.1708798,949.6603446,6576.53181,0.246418223,942.8648889,1178.581111,429.8313756,3720,30.83595975,1734.45722,1417.212981,622.9566278,0.264745863,0.400705974,1358.267147
